imps,rev,day,country,ad_type,brand,subset
3.008505197,0,10/29/2018,United States,HOUSE,brand23,phone
2.367923307,0.155340562,11/3/2018,United States,PREFERRED_DEAL,brand23,desktop
1.370371532,0,10/30/2018,International,SPONSORSHIP,brand23,desktop
1.294859504,0,10/30/2018,United States,HOUSE,brand23,phone
0.932494758,0,10/29/2018,International,SPONSORSHIP,brand23,desktop
0.490623022,0,10/31/2018,United States,SPONSORSHIP,brand23,desktop
0.132202558,0.011299864,10/30/2018,United States,PREFERRED_DEAL,brand23,desktop
430.936182,7.055191021,10/31/2018,United States,adx,brand24,phone
245.4964419,3.467141803,10/30/2018,United States,adx,brand24,desktop
131.7129902,0.859730949,10/29/2018,United States,adx,brand24,desktop
111.5406726,4.443403685,11/2/2018,United States,adx,brand24,desktop
54.02281964,3.602311006,11/3/2018,United States,adx,brand24,desktop
44.54443214,1.624920755,10/30/2018,United States,adx,brand24,phone
36.8804261,0.83274784,10/31/2018,United States,adx,brand24,desktop
29.84730966,0.550657376,11/1/2018,United States,adx,brand24,desktop
18.57722948,0.600534491,11/4/2018,United States,adx,brand24,desktop
1.998302789,0.035720556,11/1/2018,United States,adx,brand24,phone
399510.4532,39653.06071,10/30/2018,United States,SPONSORSHIP,brand25,desktop
388112.2026,9024.324316,10/31/2018,United States,STANDARD,brand25,desktop
357568.0442,7000.456549,10/29/2018,United States,STANDARD,brand25,desktop
330183.8264,10799.63061,11/2/2018,International,STANDARD,brand25,desktop
256753.9664,9190.613105,11/1/2018,United States,STANDARD,brand25,desktop
232916.6062,3033.519729,11/4/2018,United States,STANDARD,brand25,phone
190779.4478,5623.332834,10/30/2018,United States,STANDARD,brand25,desktop
189124.7148,2271.964117,11/1/2018,International,STANDARD,brand25,desktop
140811.2034,3120.673086,11/4/2018,International,STANDARD,brand25,desktop
122242.9092,7254.318063,11/3/2018,United States,STANDARD,brand25,desktop
115465.5813,0,11/1/2018,International,HOUSE,brand25,desktop
112295.7942,1574.99202,11/3/2018,United States,STANDARD,brand25,phone
107544.5995,7690.568854,11/4/2018,United States,STANDARD,brand25,desktop
94279.94045,210.4026685,10/29/2018,International,PRICE_PRIORITY,brand25,desktop
92975.2636,7818.839824,10/30/2018,International,STANDARD,brand25,desktop
87919.59022,3573.33221,10/29/2018,International,STANDARD,brand25,desktop
81438.13682,0,11/2/2018,International,HOUSE,brand25,desktop
79692.19719,368.1714037,11/2/2018,United States,STANDARD,brand25,phone
75658.49524,0,11/4/2018,International,HOUSE,brand25,desktop
72543.65103,0,10/31/2018,International,HOUSE,brand25,desktop
72462.70686,23872.20136,11/2/2018,United States,SPONSORSHIP,brand25,desktop
66686.50868,3541.494857,10/31/2018,International,STANDARD,brand25,desktop
65234.86245,0,10/29/2018,International,HOUSE,brand25,desktop
64115.14089,2052.284126,10/31/2018,United States,STANDARD,brand25,phone
63883.96419,24.97319443,11/4/2018,International,adx,brand25,desktop
60161.03564,62.07394186,11/3/2018,International,adx,brand25,phone
57934.60233,7375.499351,11/3/2018,International,STANDARD,brand25,desktop
53712.88294,42.77420702,11/1/2018,International,adx,brand25,desktop
51334.125,221.9635313,11/3/2018,United States,adx,brand25,desktop
51012.63359,16.60691155,11/3/2018,United States,PRICE_PRIORITY,brand25,desktop
50635.63633,181.5554509,11/4/2018,United States,adx,brand25,phone
47271.14536,30.62813363,11/1/2018,United States,PRICE_PRIORITY,brand25,desktop
45774.56187,149.0460785,11/3/2018,United States,adx,brand25,phone
42904.24827,588.289931,10/29/2018,United States,STANDARD,brand25,phone
42306.38658,41.26555275,11/2/2018,International,PRICE_PRIORITY,brand25,desktop
41193.31883,0,10/30/2018,International,HOUSE,brand25,phone
40751.71066,2123.901088,11/3/2018,International,STANDARD,brand25,phone
38971.08474,69.56908007,11/2/2018,United States,PRICE_PRIORITY,brand25,desktop
36078.25618,0.961329618,11/3/2018,International,PRICE_PRIORITY,brand25,desktop
33890.63739,864.5049387,11/4/2018,International,STANDARD,brand25,phone
33716.98253,25.71421407,11/4/2018,International,adx,brand25,phone
32298.67196,565.3234176,11/2/2018,United States,STANDARD,brand25,desktop
31817.87635,71.73175467,11/4/2018,United States,adx,brand25,desktop
30208.71091,0,11/4/2018,International,HOUSE,brand25,phone
29322.59545,0,10/29/2018,International,HOUSE,brand25,phone
27550.26152,32.47950852,11/2/2018,United States,adx,brand25,desktop
27175.5957,11.28401367,10/30/2018,International,PRICE_PRIORITY,brand25,desktop
27054.42766,48.02410225,10/31/2018,International,adx,brand25,desktop
26992.68907,39.93107654,11/1/2018,United States,adx,brand25,desktop
26521.3413,0,11/4/2018,United States,HOUSE,brand25,phone
26481.8063,80.92246438,10/29/2018,United States,adx,brand25,desktop
25599.76308,0,11/4/2018,United States,HOUSE,brand25,desktop
25375.85923,43.8121497,11/3/2018,International,adx,brand25,desktop
23625.04315,0,10/29/2018,United States,HOUSE,brand25,desktop
23475.63903,2558.261847,10/30/2018,United States,STANDARD,brand25,phone
21962.7652,533.9104078,11/1/2018,International,STANDARD,brand25,phone
21428.34961,18.99782347,10/31/2018,United States,PRICE_PRIORITY,brand25,desktop
20521.81693,0,11/3/2018,United States,HOUSE,brand25,phone
19941.90352,78.12123882,11/2/2018,International,adx,brand25,desktop
19643.41382,6.412163948,10/31/2018,International,PRICE_PRIORITY,brand25,desktop
19012.15058,0,10/30/2018,International,HOUSE,brand25,desktop
18474.97963,120.7463405,11/4/2018,United States,PRICE_PRIORITY,brand25,desktop
18333.94303,282.3099133,10/31/2018,International,STANDARD,brand25,phone
18022.86673,1888.417139,11/1/2018,United States,STANDARD,brand25,phone
17337.06362,0,11/1/2018,International,HOUSE,brand25,phone
16318.54853,468.4671325,10/29/2018,United States,SPONSORSHIP,brand25,desktop
16182.06902,0,10/29/2018,United States,HOUSE,brand25,phone
14713.43585,0,11/3/2018,International,HOUSE,brand25,phone
11736.84849,0.756429736,10/31/2018,International,adx,brand25,phone
11239.28019,0,11/1/2018,United States,HOUSE,brand25,phone
11010.36122,4.600387035,11/4/2018,United States,PREFERRED_DEAL,brand25,phone
10977.31232,19.51545991,10/30/2018,International,PRICE_PRIORITY,brand25,phone
10410.72539,82.98486087,10/31/2018,United States,adx,brand25,desktop
9420.674978,11.23116748,11/2/2018,International,SPONSORSHIP,brand25,desktop
9415.555788,0,11/1/2018,United States,HOUSE,brand25,desktop
9304.536052,44.04111188,10/29/2018,International,PRICE_PRIORITY,brand25,phone
8897.341945,172.5050462,10/29/2018,International,STANDARD,brand25,phone
8515.509849,0,11/3/2018,United States,HOUSE,brand25,desktop
8180.539628,1597.491241,11/2/2018,International,STANDARD,brand25,phone
7804.5455,16.27495423,11/4/2018,International,PRICE_PRIORITY,brand25,desktop
7727.266254,27.60553013,10/29/2018,United States,adx,brand25,phone
7629.88647,234.7542497,10/29/2018,United States,PRICE_PRIORITY,brand25,desktop
6943.247998,0,10/31/2018,United States,HOUSE,brand25,phone
6915.68807,0,10/31/2018,International,HOUSE,brand25,phone
6408.06432,0,11/2/2018,International,HOUSE,brand25,phone
6325.083569,0,10/31/2018,United States,HOUSE,brand25,desktop
6310.443033,4.820845451,10/30/2018,United States,adx,brand25,phone
6258.712959,0,11/2/2018,United States,HOUSE,brand25,phone
6086.909343,0,11/3/2018,International,HOUSE,brand25,desktop
5960.120173,381.8525376,11/3/2018,United States,SPONSORSHIP,brand25,desktop
5504.184737,48.43351027,10/31/2018,United States,SPONSORSHIP,brand25,desktop
5441.366779,13.55321909,11/2/2018,International,adx,brand25,phone
4965.216489,5.778297958,10/30/2018,United States,PRICE_PRIORITY,brand25,desktop
4425.600253,1.296837119,10/30/2018,United States,adx,brand25,desktop
4052.467197,61.46722522,11/3/2018,International,SPONSORSHIP,brand25,desktop
4029.343538,3.58480821,10/29/2018,International,adx,brand25,phone
3252.287481,24.90580078,11/4/2018,United States,PREFERRED_DEAL,brand25,desktop
2946.730964,465.3323576,10/30/2018,International,STANDARD,brand25,phone
2645.639249,4.087326146,11/1/2018,International,adx,brand25,phone
2552.224312,0,11/2/2018,United States,HOUSE,brand25,desktop
2456.862872,4.703968583,10/30/2018,International,adx,brand25,desktop
2009.047679,44.35879668,11/1/2018,International,PRICE_PRIORITY,brand25,desktop
1896.466673,7.17560027,10/30/2018,International,adx,brand25,phone
1865.454791,62.45034382,11/2/2018,United States,adx,brand25,phone
1711.820147,0.851833367,11/4/2018,United States,PRICE_PRIORITY,brand25,phone
1191.736531,48.52002922,10/29/2018,International,SPONSORSHIP,brand25,desktop
1145.114521,12.20357254,11/1/2018,United States,PREFERRED_DEAL,brand25,phone
1118.627285,1.742109111,10/31/2018,International,PRICE_PRIORITY,brand25,phone
974.9739336,8.403023776,11/3/2018,United States,PREFERRED_DEAL,brand25,phone
925.6514725,11.49164246,11/2/2018,United States,PREFERRED_DEAL,brand25,phone
898.7061013,10.65449273,11/3/2018,United States,PREFERRED_DEAL,brand25,desktop
723.3206028,15.11840031,10/31/2018,United States,adx,brand25,phone
707.0977081,12.621252,10/30/2018,International,SPONSORSHIP,brand25,desktop
689.7817936,209.4619706,11/1/2018,United States,SPONSORSHIP,brand25,desktop
628.1525413,0.343464944,11/3/2018,International,PRICE_PRIORITY,brand25,phone
617.1292921,1.485256624,11/1/2018,International,SPONSORSHIP,brand25,desktop
538.0652686,0,10/30/2018,United States,HOUSE,brand25,phone
442.9317787,1.55537104,11/3/2018,United States,PRICE_PRIORITY,brand25,phone
421.7973388,3.722727356,11/2/2018,United States,SPONSORSHIP,brand25,phone
403.0366204,19.78554654,11/4/2018,International,SPONSORSHIP,brand25,desktop
354.4354597,1.878581131,10/31/2018,United States,PREFERRED_DEAL,brand25,desktop
284.6122158,7.521168514,11/1/2018,United States,PREFERRED_DEAL,brand25,desktop
277.3023977,11.51998547,11/4/2018,United States,SPONSORSHIP,brand25,phone
261.38195,0.274403548,11/4/2018,International,PRICE_PRIORITY,brand25,phone
242.4938899,2.588251889,11/2/2018,United States,PREFERRED_DEAL,brand25,desktop
208.8958275,7.164557262,11/2/2018,International,SPONSORSHIP,brand25,phone
204.7884155,6.040022695,11/4/2018,International,SPONSORSHIP,brand25,phone
196.7713615,12.36079007,11/3/2018,International,SPONSORSHIP,brand25,phone
146.0650171,98.4798993,10/29/2018,International,adx,brand25,desktop
137.7063968,9.868081218,11/1/2018,United States,SPONSORSHIP,brand25,phone
128.922084,2.623720004,11/1/2018,International,SPONSORSHIP,brand25,phone
112.6311858,0.246394402,11/1/2018,International,PRICE_PRIORITY,brand25,phone
108.1740613,52.65555015,11/4/2018,United States,SPONSORSHIP,brand25,desktop
87.76037112,5.510921969,10/30/2018,United States,SPONSORSHIP,brand25,phone
75.31632639,0.109666093,10/30/2018,United States,PREFERRED_DEAL,brand25,desktop
68.65846633,3.871526372,10/31/2018,United States,PREFERRED_DEAL,brand25,phone
49.04052326,14.24639116,11/3/2018,United States,SPONSORSHIP,brand25,phone
30.80842943,0.901854939,10/29/2018,United States,SPONSORSHIP,brand25,phone
27.18620068,0.067260136,11/2/2018,United States,PRICE_PRIORITY,brand25,phone
26.65845902,0,10/30/2018,United States,HOUSE,brand25,desktop
21.02160077,0.309492876,11/2/2018,International,PRICE_PRIORITY,brand25,phone
17.60334404,0.990760615,10/30/2018,International,SPONSORSHIP,brand25,phone
16.25278654,30.3883781,11/1/2018,United States,adx,brand25,phone
14.87355392,0.264155097,10/31/2018,United States,SPONSORSHIP,brand25,phone
10.3528057,1.105864808,10/31/2018,International,SPONSORSHIP,brand25,phone
9.51685003,0.450604634,10/29/2018,International,SPONSORSHIP,brand25,phone
6.885138015,26.12936377,10/31/2018,International,SPONSORSHIP,brand25,desktop
6.783584123,0.037091629,10/29/2018,United States,PRICE_PRIORITY,brand25,phone
3.052977008,0.019832339,10/30/2018,United States,PREFERRED_DEAL,brand25,phone
37376.11206,0.286216354,11/3/2018,International,adx,brand26,desktop
36383.99777,664.1324265,10/31/2018,International,STANDARD,brand26,desktop
29633.73583,11.9272093,11/4/2018,International,adx,brand26,desktop
29354.30607,4.288375931,11/2/2018,International,adx,brand26,desktop
23231.80269,613.1080956,11/1/2018,International,STANDARD,brand26,desktop
8339.957924,0.088413157,11/4/2018,United States,adx,brand26,desktop
5961.118059,97.26526611,10/30/2018,United States,STANDARD,brand26,desktop
5667.372177,118.7470351,11/2/2018,International,STANDARD,brand26,desktop
5256.532148,183.4823197,10/29/2018,United States,STANDARD,brand26,desktop
4232.914859,5.497996562,11/1/2018,United States,adx,brand26,desktop
3915.461325,2.211274696,11/3/2018,United States,adx,brand26,desktop
2847.279485,143.2885731,11/3/2018,International,STANDARD,brand26,desktop
1788.419739,3.805007519,11/2/2018,United States,adx,brand26,desktop
1763.579224,1161.202577,10/30/2018,International,STANDARD,brand26,desktop
1412.517546,3.872708839,11/1/2018,International,adx,brand26,desktop
1332.882848,3.809692353,11/2/2018,United States,STANDARD,brand26,desktop
1229.093704,277.1468773,10/29/2018,International,STANDARD,brand26,desktop
865.4176757,73.64667684,11/1/2018,United States,STANDARD,brand26,desktop
449.4623789,53.21797406,10/31/2018,United States,STANDARD,brand26,desktop
369.7561123,37.56413031,11/3/2018,United States,STANDARD,brand26,desktop
159.044008,159.9699142,11/4/2018,International,STANDARD,brand26,desktop
39.1468205,0.196467605,10/30/2018,International,STANDARD,brand26,phone
29.45916064,9.798921945,11/4/2018,United States,STANDARD,brand26,desktop
5.428570719,0.009772964,10/29/2018,United States,STANDARD,brand26,phone
3.094823903,0.000867529,11/2/2018,International,adx,brand26,phone
2.59015567,0.003198341,10/29/2018,International,STANDARD,brand26,phone
0.5347582,0.000783835,11/3/2018,International,adx,brand26,phone
87097.76507,144.8701631,11/1/2018,United States,STANDARD,brand27,phone
78524.29298,790.8389841,10/30/2018,United States,STANDARD,brand27,phone
66830.28063,156.1758137,10/29/2018,United States,STANDARD,brand27,desktop
58880.71377,1012.692692,11/2/2018,United States,STANDARD,brand27,desktop
58413.29161,775.4803946,11/1/2018,United States,STANDARD,brand27,desktop
57537.11873,74.81856044,11/4/2018,United States,adx,brand27,phone
49168.46241,27.46550637,11/2/2018,United States,STANDARD,brand27,phone
44136.05222,503.9970732,11/3/2018,United States,STANDARD,brand27,phone
41255.71973,111.215371,11/4/2018,United States,STANDARD,brand27,phone
39448.85162,13.42996354,10/29/2018,United States,STANDARD,brand27,phone
38520.3686,3.730964144,11/4/2018,International,adx,brand27,phone
35356.28962,3.267576226,11/2/2018,International,adx,brand27,phone
31742.29255,30.87813746,11/3/2018,United States,adx,brand27,phone
24147.44048,238.2286115,11/2/2018,International,STANDARD,brand27,desktop
23612.67285,872.5687423,11/4/2018,United States,STANDARD,brand27,desktop
21353.33262,228.7249278,10/30/2018,United States,STANDARD,brand27,desktop
20564.20051,86.61202505,11/1/2018,United States,PREFERRED_DEAL,brand27,phone
16069.39267,356.7736822,11/3/2018,United States,STANDARD,brand27,desktop
15737.0168,21.76517366,10/30/2018,International,adx,brand27,phone
15636.99584,18.72172585,10/31/2018,International,adx,brand27,phone
15323.73639,0,10/31/2018,International,HOUSE,brand27,phone
15103.12944,5.362930283,11/1/2018,International,PRICE_PRIORITY,brand27,desktop
14273.93256,24.00235981,11/4/2018,United States,PRICE_PRIORITY,brand27,desktop
14219.32405,34.45206972,11/1/2018,United States,adx,brand27,phone
13192.77446,68.65654023,10/31/2018,United States,PREFERRED_DEAL,brand27,phone
13096.79459,10.27699311,11/2/2018,United States,adx,brand27,phone
12423.16017,78.49972223,11/3/2018,United States,PREFERRED_DEAL,brand27,phone
12187.65611,9.154316545,10/31/2018,United States,adx,brand27,phone
11786.31496,0,11/1/2018,International,HOUSE,brand27,desktop
11729.83626,5.775992915,11/2/2018,International,PRICE_PRIORITY,brand27,desktop
11587.65103,0,10/31/2018,International,HOUSE,brand27,desktop
10774.79735,0.561475286,11/1/2018,United States,PRICE_PRIORITY,brand27,desktop
10639.4141,0,10/30/2018,International,HOUSE,brand27,desktop
10439.68326,11.89924318,11/3/2018,United States,PRICE_PRIORITY,brand27,desktop
9418.917727,3.782422482,11/4/2018,International,PRICE_PRIORITY,brand27,desktop
8383.048603,0,11/3/2018,International,HOUSE,brand27,desktop
8171.060051,0,10/29/2018,International,HOUSE,brand27,desktop
7715.653617,1.394131111,10/30/2018,International,PRICE_PRIORITY,brand27,desktop
7704.219633,35.14614389,10/29/2018,United States,adx,brand27,phone
7654.339541,0,10/31/2018,United States,HOUSE,brand27,phone
6716.255103,4.333842833,10/30/2018,International,adx,brand27,desktop
6474.46355,49.36188612,11/3/2018,International,STANDARD,brand27,desktop
6364.292829,0.919093801,11/3/2018,International,PRICE_PRIORITY,brand27,desktop
6313.810846,2.833341689,11/3/2018,International,adx,brand27,desktop
5937.524615,6.244051871,10/31/2018,International,PRICE_PRIORITY,brand27,desktop
